professor,department,Quality,Difficulty,aspect,sentiment
Gerald Bradley ,Mathematics department,3.5,4.0,practical_sessions,neutral
Gerald Bradley ,Mathematics department,3.5,4.0,subject_difficulty,neutral
Gerald Bradley ,Mathematics department,3.5,1.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,3.5,1.0,study_material,negative
Gerald Bradley ,Mathematics department,3.5,1.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.5,3.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.5,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.5,3.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,5.0,2.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,5.0,2.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,3.5,1.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.5,1.0,faculty_availability,negative
Gerald Bradley ,Mathematics department,4.5,1.0,explanation_clarity,positive
Gerald Bradley ,Mathematics department,4.5,1.0,doubt_solving,positive
Gerald Bradley ,Mathematics department,4.5,1.0,study_material,positive
Gerald Bradley ,Mathematics department,4.5,1.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,4.5,1.0,faculty_availability,positive
Gerald Bradley ,Mathematics department,4.5,1.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,5.0,1.0,doubt_solving,positive
Gerald Bradley ,Mathematics department,5.0,1.0,study_material,positive
Gerald Bradley ,Mathematics department,5.0,1.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,3.0,1.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,3.0,1.0,teaching_pace,negative
Gerald Bradley ,Mathematics department,3.0,1.0,study_material,negative
Gerald Bradley ,Mathematics department,3.0,1.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.0,1.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,4.0,1.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,4.0,1.0,study_material,negative
Gerald Bradley ,Mathematics department,4.0,1.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,4.0,1.0,faculty_availability,negative
Gerald Bradley ,Mathematics department,4.0,1.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,4.0,1.0,doubt_solving,positive
Gerald Bradley ,Mathematics department,4.0,1.0,study_material,positive
Gerald Bradley ,Mathematics department,4.0,1.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,4.0,1.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,3.5,1.0,study_material,positive
Gerald Bradley ,Mathematics department,3.5,1.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,3.5,1.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,3.0,3.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,3.0,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.0,3.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,2.0,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,2.0,3.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,1.0,4.0,study_material,negative
Gerald Bradley ,Mathematics department,1.0,4.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,4.5,1.0,study_material,positive
Gerald Bradley ,Mathematics department,4.5,1.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,2.5,4.0,study_material,negative
Gerald Bradley ,Mathematics department,4.0,2.0,study_material,positive
Gerald Bradley ,Mathematics department,4.0,2.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,3.0,4.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,3.0,4.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.0,4.0,study_material,negative
Gerald Bradley ,Mathematics department,3.0,4.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,2.5,3.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,2.5,3.0,study_material,negative
Gerald Bradley ,Mathematics department,2.5,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.0,1.0,study_material,neutral
Gerald Bradley ,Mathematics department,5.0,3.0,faculty_availability,positive
Gerald Bradley ,Mathematics department,3.5,2.0,teaching_pace,negative
Gerald Bradley ,Mathematics department,3.5,2.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.5,2.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.5,2.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,3.0,2.0,explanation_clarity,positive
Gerald Bradley ,Mathematics department,3.0,2.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,3.0,2.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,4.0,3.0,explanation_clarity,positive
Gerald Bradley ,Mathematics department,4.0,3.0,doubt_solving,positive
Gerald Bradley ,Mathematics department,4.0,3.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,4.0,3.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,2.5,3.0,teaching_pace,negative
Gerald Bradley ,Mathematics department,2.5,3.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,5.0,3.0,explanation_clarity,positive
Gerald Bradley ,Mathematics department,5.0,3.0,doubt_solving,positive
Gerald Bradley ,Mathematics department,5.0,3.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,5.0,3.0,faculty_availability,positive
Gerald Bradley ,Mathematics department,1.0,5.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,1.0,5.0,study_material,negative
Gerald Bradley ,Mathematics department,5.0,3.0,doubt_solving,positive
Gerald Bradley ,Mathematics department,3.5,1.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.5,1.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.5,1.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,3.5,3.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.5,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,3.0,2.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,3.0,2.0,faculty_availability,negative
Gerald Bradley ,Mathematics department,3.0,2.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,4.0,3.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,3.0,3.0,study_material,positive
Gerald Bradley ,Mathematics department,3.0,3.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,3.0,3.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,2.5,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,1.5,3.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,1.5,3.0,study_material,negative
Gerald Bradley ,Mathematics department,1.5,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,1.5,3.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,2.5,3.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,2.5,3.0,study_material,negative
Gerald Bradley ,Mathematics department,2.5,3.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,2.5,3.0,subject_difficulty,negative
Gerald Bradley ,Mathematics department,4.0,3.0,explanation_clarity,positive
Gerald Bradley ,Mathematics department,4.0,3.0,study_material,positive
Gerald Bradley ,Mathematics department,4.0,3.0,practical_sessions,positive
Gerald Bradley ,Mathematics department,4.0,3.0,subject_difficulty,positive
Gerald Bradley ,Mathematics department,4.5,2.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,4.5,2.0,practical_sessions,negative
Gerald Bradley ,Mathematics department,1.0,4.0,explanation_clarity,negative
Gerald Bradley ,Mathematics department,1.0,4.0,doubt_solving,negative
Gerald Bradley ,Mathematics department,1.0,4.0,study_material,negative
Marc Weidenmier ,Economics department,2.0,2.0,explanation_clarity,negative
Marc Weidenmier ,Economics department,2.0,2.0,doubt_solving,negative
Marc Weidenmier ,Economics department,2.0,2.0,practical_sessions,negative
Marc Weidenmier ,Economics department,2.0,2.0,faculty_availability,negative
Marc Weidenmier ,Economics department,2.0,2.0,subject_difficulty,negative
Marc Weidenmier ,Economics department,4.5,1.0,doubt_solving,positive
Marc Weidenmier ,Economics department,4.5,1.0,study_material,positive
Marc Weidenmier ,Economics department,4.5,1.0,practical_sessions,positive
Marc Weidenmier ,Economics department,2.5,5.0,doubt_solving,negative
Marc Weidenmier ,Economics department,2.5,5.0,practical_sessions,negative
Marc Weidenmier ,Economics department,2.5,5.0,subject_difficulty,negative
Marc Weidenmier ,Economics department,2.5,5.0,doubt_solving,negative
Marc Weidenmier ,Economics department,2.5,5.0,study_material,negative
Marc Weidenmier ,Economics department,2.5,5.0,practical_sessions,negative
Marc Weidenmier ,Economics department,2.5,5.0,subject_difficulty,negative
Marc Weidenmier ,Economics department,4.5,5.0,doubt_solving,negative
Marc Weidenmier ,Economics department,4.5,5.0,study_material,negative
Marc Weidenmier ,Economics department,4.5,5.0,practical_sessions,negative
Marc Weidenmier ,Economics department,4.5,5.0,subject_difficulty,negative
Marc Weidenmier ,Economics department,4.5,2.0,doubt_solving,positive
Marc Weidenmier ,Economics department,4.5,2.0,study_material,positive
Marc Weidenmier ,Economics department,4.5,2.0,practical_sessions,positive
Marc Weidenmier ,Economics department,4.5,2.0,subject_difficulty,positive
Marc Weidenmier ,Economics department,5.0,3.0,explanation_clarity,positive
Marc Weidenmier ,Economics department,5.0,3.0,teaching_pace,positive
Marc Weidenmier ,Economics department,5.0,3.0,doubt_solving,positive
Marc Weidenmier ,Economics department,5.0,3.0,explanation_clarity,positive
Marc Weidenmier ,Economics department,1.5,4.0,doubt_solving,negative
Marc Weidenmier ,Economics department,1.5,4.0,practical_sessions,negative
Marc Weidenmier ,Economics department,1.5,4.0,subject_difficulty,negative
Marc Weidenmier ,Economics department,4.5,4.0,practical_sessions,positive
Marc Weidenmier ,Economics department,4.5,4.0,subject_difficulty,positive
Marc Weidenmier ,Economics department,3.0,4.0,teaching_pace,positive
Marc Weidenmier ,Economics department,3.0,4.0,practical_sessions,positive
Marc Weidenmier ,Economics department,3.0,4.0,subject_difficulty,positive
Marc Weidenmier ,Economics department,4.5,3.0,explanation_clarity,positive
Marc Weidenmier ,Economics department,4.5,3.0,doubt_solving,positive
Marc Weidenmier ,Economics department,1.0,3.0,practical_sessions,negative
Marc Weidenmier ,Economics department,3.5,2.0,explanation_clarity,positive
Marc Weidenmier ,Economics department,3.5,2.0,practical_sessions,positive
Marc Weidenmier ,Economics department,3.5,2.0,subject_difficulty,positive
Reed Gratz ,History department,5.0,4.0,faculty_availability,positive
Reed Gratz ,History department,5.0,4.0,subject_difficulty,positive
Reed Gratz ,History department,5.0,2.0,doubt_solving,positive
Reed Gratz ,History department,3.0,4.0,practical_sessions,negative
Reed Gratz ,History department,3.0,4.0,subject_difficulty,negative
Reed Gratz ,History department,3.0,1.0,subject_difficulty,negative
Janet Smith ,Economics department,4.0,3.0,explanation_clarity,neutral
Janet Smith ,Economics department,4.0,3.0,study_material,neutral
Janet Smith ,Economics department,4.0,3.0,practical_sessions,neutral
Janet Smith ,Economics department,4.0,3.0,subject_difficulty,neutral
Janet Smith ,Economics department,5.0,2.0,explanation_clarity,positive
Janet Smith ,Economics department,5.0,2.0,study_material,positive
Janet Smith ,Economics department,5.0,2.0,practical_sessions,positive
Janet Smith ,Economics department,5.0,2.0,explanation_clarity,positive
Janet Smith ,Economics department,5.0,2.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,4.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,4.0,study_material,positive
Audrey Bilger ,Literature department,5.0,4.0,practical_sessions,positive
Audrey Bilger ,Literature department,5.0,4.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,4.0,practical_sessions,positive
Audrey Bilger ,Literature department,5.0,3.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,3.0,study_material,positive
Audrey Bilger ,Literature department,5.0,4.0,doubt_solving,positive
Audrey Bilger ,Literature department,4.0,4.0,study_material,positive
Audrey Bilger ,Literature department,5.0,3.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,3.0,study_material,positive
Audrey Bilger ,Literature department,5.0,3.0,faculty_availability,positive
Audrey Bilger ,Literature department,5.0,4.0,subject_difficulty,positive
Audrey Bilger ,Literature department,1.5,3.0,subject_difficulty,negative
Audrey Bilger ,Literature department,5.0,4.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,4.0,faculty_availability,positive
Audrey Bilger ,Literature department,5.0,4.0,subject_difficulty,positive
Audrey Bilger ,Literature department,5.0,3.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,3.0,faculty_availability,positive
Audrey Bilger ,Literature department,5.0,4.0,study_material,positive
Audrey Bilger ,Literature department,4.5,3.0,doubt_solving,positive
Audrey Bilger ,Literature department,4.5,3.0,study_material,positive
Audrey Bilger ,Literature department,5.0,3.0,doubt_solving,positive
Audrey Bilger ,Literature department,5.0,3.0,doubt_solving,positive
James Pinter-Lucke ,Mathematics department,1.5,4.0,explanation_clarity,negative
James Pinter-Lucke ,Mathematics department,1.5,4.0,practical_sessions,negative
James Pinter-Lucke ,Mathematics department,2.5,1.0,subject_difficulty,positive
James Pinter-Lucke ,Mathematics department,1.5,1.0,practical_sessions,negative
